Id,SalePrice
1893,129714.78125
1894,123186.828125
1895,142293.40625
1896,125799.515625
1897,121200.2421875
1898,127172.1953125
1899,131652.03125
1900,169455.078125
1901,182941.59375
1902,158026.6875
1903,236867.90625
1904,143060.3125
1905,209040.109375
1906,168491.25
1907,249618.96875
1908,97958.9609375
1909,109617.8671875
1910,102214.140625
1911,235100.84375
1912,258434.03125
1913,118376.109375
1914,70741.8984375
1915,366563.46875
1916,53814.6875
1917,280643.34375
1918,122046.078125
1919,174126.046875
1920,151400.65625
1921,320833.28125
1922,259176.328125
1923,214382.609375
1924,204058.03125
1925,212429.765625
1926,329428.09375
1927,141081.390625
1928,163941.3125
1929,124235.3203125
1930,133390.109375
1931,111842.34375
1932,114047.8125
1933,190305.515625
1934,176288.171875
1935,168936.21875
1936,179832.328125
1937,218862.140625
1938,157106.390625
1939,250553.578125
1940,205829.84375
1941,199218.828125
1942,198954.6875
1943,204582.359375
1944,308370.65625
1945,372506.75
1946,163053.453125
1947,354538.4375
1948,161987.21875
1949,197826.0625
1950,166200.328125
1951,244870.234375
1952,212176.40625
1953,168804.65625
1954,224495.796875
1955,135243.0625
1956,253389.40625
1957,170796.40625
1958,269924.96875
1959,140448.0
1960,117783.0078125
1961,125109.21875
1962,91206.75
1963,105684.71875
1964,114108.3203125
1965,147224.5
1966,126776.09375
1967,297675.0
1968,361241.84375
1969,346467.28125
1970,419262.28125
1971,444825.75
1972,313596.15625
1973,256825.875
1974,284286.9375
1975,493084.25
1976,257558.0625
1977,338563.1875
1978,383810.1875
1979,362848.21875
1980,197755.21875
1981,358725.125
1982,221005.203125
1983,222060.71875
1984,161157.65625
1985,208890.296875
1986,201745.171875
1987,194591.34375
1988,189990.796875
1989,193411.8125
1990,214081.4375
1991,241107.171875
1992,205087.34375
1993,152068.109375
1994,241332.265625
1995,184054.59375
1996,286434.09375
1997,320931.78125
1998,313262.53125
1999,256571.46875
2000,311868.6875
2001,245189.328125
2002,219869.765625
2003,236507.25
2004,268488.75
2005,221650.6875
2006,245540.1875
2007,259536.328125
2008,228184.796875
2009,189129.796875
2010,200583.84375
2011,169564.09375
2012,187268.546875
2013,181804.875
2014,183126.09375
2015,202860.078125
2016,186070.796875
2017,198219.265625
2018,116817.2265625
2019,124834.6484375
2020,109167.6015625
2021,120846.578125
2022,175720.3125
2023,127380.4453125
2024,247366.640625
2025,445241.25
2026,186493.421875
2027,129481.328125
2028,143456.265625
2029,178316.625
2030,284603.3125
2031,244490.578125
2032,282818.40625
2033,281828.125
2034,144140.8125
2035,200998.515625
2036,192341.40625
2037,177153.46875
2038,397847.53125
2039,206129.828125
2040,425595.8125
2041,264393.0
2042,214133.4375
2043,169816.046875
2044,206644.609375
2045,193898.75
2046,138526.25
2047,146001.390625
2048,129106.59375
2049,126493.2109375
2050,171395.453125
2051,122201.953125
2052,147483.109375
2053,142604.15625
2054,90307.1796875
2055,151605.203125
2056,142737.765625
2057,114544.0625
2058,216274.09375
2059,145649.84375
2060,166133.390625
2061,169868.046875
2062,135677.5
2063,122016.9609375
2064,138924.5625
2065,111515.421875
2066,200629.265625
2067,148560.671875
2068,121706.2265625
2069,89414.6953125
2070,122964.6953125
2071,85935.2421875
2072,140066.703125
2073,137931.890625
2074,186005.140625
2075,150354.140625
2076,121328.7578125
2077,147943.828125
2078,123304.75
2079,116103.4375
2080,136216.90625
2081,115275.90625
2082,111387.1484375
2083,137442.109375
2084,122434.2421875
2085,138480.8125
2086,150433.0
2087,121099.078125
2088,112303.1953125
2089,87744.2109375
2090,100648.9375
2091,136870.40625
2092,135241.078125
2093,130292.8125
2094,132215.671875
2095,140006.796875
2096,84148.203125
2097,106629.3203125
2098,136058.328125
2099,58712.55078125
2100,150537.84375
2101,112477.734375
2102,141186.109375
2103,112777.7109375
2104,142282.375
2105,153422.875
2106,76119.65625
2107,226444.609375
2108,124063.421875
2109,126370.4609375
2110,138284.03125
2111,170584.953125
2112,141471.984375
2113,127219.15625
2114,122469.609375
2115,155911.703125
2116,115553.484375
2117,156020.4375
2118,118294.2890625
2119,115826.53125
2120,108656.109375
2121,104122.3359375
2122,104465.203125
2123,94706.96875
2124,187394.3125
2125,121931.140625
2126,153501.53125
2127,137923.046875
2128,106154.5546875
2129,103679.625
2130,166662.6875
2131,114863.09375
2132,125787.3125
2133,113188.40625
2134,118935.0546875
2135,103539.359375
2136,82925.5390625
2137,95010.4921875
2138,139610.28125
2139,133159.859375
2140,137013.953125
2141,138232.828125
2142,141637.515625
2143,129381.109375
2144,117608.7890625
2145,136425.96875
2146,175379.03125
2147,157504.765625
2148,123396.984375
2149,135964.84375
2150,232075.375
2151,125410.0859375
2152,208948.8125
2153,158140.921875
2154,118147.078125
2155,153802.671875
2156,268459.5
2157,204625.125
2158,254218.671875
2159,238727.921875
2160,165219.375
2161,255593.125
2162,419210.625
2163,341536.1875
2164,254945.109375
2165,195824.453125
2166,117427.078125
2167,196969.09375
2168,220713.21875
2169,196126.03125
2170,222897.171875
2171,159503.875
2172,139192.234375
2173,181315.15625
2174,245364.21875
2175,269493.71875
2176,274603.59375
2177,260680.6875
2178,212489.078125
2179,123845.8359375
2180,173775.265625
2181,196570.765625
2182,229802.78125
2183,197880.21875
2184,141910.40625
2185,131497.453125
2186,130364.4140625
2187,127887.4375
2188,145284.671875
2189,212857.921875
2190,92561.7890625
2191,88898.7421875
2192,92994.953125
2193,108988.90625
2194,121500.140625
2195,109024.1484375
2196,127175.2109375
2197,109404.9296875
2198,164018.625
2199,156556.75
2200,146950.96875
2201,132270.796875
2202,176654.125
2203,163598.21875
2204,184549.703125
2205,132758.203125
2206,113322.25
2207,225441.0
2208,190862.21875
2209,219819.5625
2210,106211.921875
2211,102489.4375
2212,118860.46875
2213,123736.3828125
2214,156705.375
2215,123405.0703125
2216,135853.96875
2217,74447.71875
2218,105303.2890625
2219,84748.296875
2220,82119.703125
2221,377622.375
2222,237833.78125
2223,262911.46875
2224,197329.59375
2225,136929.28125
2226,161446.921875
2227,196009.78125
2228,239423.5
2229,210848.53125
2230,154902.8125
2231,224131.8125
2232,189309.0625
2233,172996.109375
2234,257519.390625
2235,201170.375
2236,281031.0
2237,310357.71875
2238,188095.734375
2239,120087.171875
2240,159298.703125
2241,143579.953125
2242,128413.75
2243,130463.9921875
2244,94743.578125
2245,95581.765625
2246,149751.5
2247,111473.515625
2248,110786.6484375
2249,112820.6796875
2250,111793.3828125
2251,114136.0703125
2252,177607.046875
2253,147204.203125
2254,189140.890625
2255,195187.21875
2256,185569.109375
2257,215479.734375
2258,163974.546875
2259,182681.28125
2260,148623.59375
2261,192159.28125
2262,203348.140625
2263,292209.71875
2264,496923.78125
2265,141786.5625
2266,312886.53125
2267,401548.1875
2268,389838.15625
2269,153956.4375
2270,189881.265625
2271,181626.5625
2272,191970.25
2273,169320.28125
2274,174686.609375
2275,161828.765625
2276,188789.765625
2277,165724.171875
2278,150818.90625
2279,122625.359375
2280,129585.4140625
2281,183410.46875
2282,168967.109375
2283,100287.0859375
2284,112836.609375
2285,126985.4453125
2286,123656.6328125
2287,320473.46875
2288,294672.84375
2289,391090.09375
2290,435636.25
2291,309833.1875
2292,391735.5625
2293,448197.3125
2294,431663.53125
2295,431490.09375
2296,302890.09375
2297,302554.9375
2298,327147.0625
2299,397884.625
2300,302426.6875
2301,250325.875
2302,207332.5
2303,287946.34375
2304,243706.171875
2305,173766.375
2306,176928.859375
2307,194198.78125
2308,218332.390625
2309,276879.71875
2310,254469.78125
2311,186128.875
2312,199140.53125
2313,179411.015625
2314,169516.234375
2315,183260.890625
2316,210305.890625
2317,175580.765625
2318,182245.8125
2319,186005.40625
2320,209343.515625
2321,221146.515625
2322,163621.609375
2323,167564.125
2324,159572.421875
2325,210829.03125
2326,147822.84375
2327,216699.3125
2328,220484.34375
2329,175226.890625
2330,186211.296875
2331,349399.0
2332,466049.4375
2333,315251.40625
2334,262212.25
2335,270687.9375
2336,315401.5
2337,219771.546875
2338,251380.09375
2339,248294.0
2340,282911.3125
2341,237383.296875
2342,242906.609375
2343,221799.78125
2344,260571.640625
2345,222709.78125
2346,211519.265625
2347,198132.546875
2348,254375.015625
2349,197370.96875
2350,234649.4375
2351,253974.453125
2352,282970.34375
2353,253266.15625
2354,139357.296875
2355,150031.640625
2356,133547.484375
2357,209210.921875
2358,213954.34375
2359,135106.609375
2360,115319.6640625
2361,141591.03125
2362,194590.15625
2363,124318.28125
2364,152557.234375
2365,222976.1875
2366,182381.734375
2367,246629.46875
2368,191648.578125
2369,259158.359375
2370,172635.734375
2371,179024.109375
2372,199312.21875
2373,280389.4375
2374,301992.25
2375,247605.15625
2376,251436.78125
2377,371005.75
2378,157239.3125
2379,192998.984375
2380,150583.296875
2381,165835.734375
2382,191103.21875
2383,200735.96875
2384,245355.28125
2385,150775.671875
2386,142788.5625
2387,143531.953125
2388,98831.015625
2389,130720.015625
2390,153089.875
2391,128297.6015625
2392,129075.09375
2393,158373.375
2394,142597.796875
2395,206575.6875
2396,148774.390625
2397,173236.625
2398,110944.921875
2399,60986.734375
2400,53123.8046875
2401,117765.75
2402,137702.78125
2403,136027.28125
2404,152594.265625
2405,160405.328125
2406,137957.9375
2407,128735.5703125
2408,139642.09375
2409,137814.546875
2410,166016.921875
2411,113571.7265625
2412,137744.859375
2413,126609.3203125
2414,142595.625
2415,130399.234375
2416,127924.84375
2417,137076.578125
2418,123412.9765625
2419,119349.8984375
2420,121286.3125
2421,152453.25
2422,107980.8984375
2423,150505.359375
2424,149604.53125
2425,168014.0625
2426,95722.0390625
2427,154587.109375
2428,165590.546875
2429,127636.890625
2430,133453.453125
2431,111431.796875
2432,131345.90625
2433,157955.390625
2434,142045.453125
2435,149754.921875
2436,121597.984375
2437,118396.0234375
2438,127049.0078125
2439,123271.9296875
2440,114240.8671875
2441,93994.6171875
2442,100890.046875
2443,138602.75
2444,118287.875
2445,88517.6875
2446,116856.1484375
2447,176720.5
2448,148517.078125
2449,111795.40625
2450,118104.75
2451,126692.0390625
2452,248503.46875
2453,117781.5859375
2454,148823.984375
2455,116372.453125
2456,148055.40625
2457,127770.84375
2458,126451.421875
2459,111733.4765625
2460,142222.375
2461,132860.453125
2462,139632.296875
2463,113867.2890625
2464,192632.359375
2465,133219.921875
2466,123110.953125
2467,140117.859375
2468,93085.625
2469,65886.5234375
2470,190441.25
2471,214015.328125
2472,126443.7109375
2473,115943.640625
2474,113576.6171875
2475,187353.359375
2476,122039.9453125
2477,134001.859375
2478,148906.921875
2479,95342.6796875
2480,160275.75
2481,133336.828125
2482,130031.625
2483,125711.2109375
2484,118743.7890625
2485,133455.4375
2486,135958.015625
2487,174763.703125
2488,152132.453125
2489,135824.78125
2490,147241.09375
2491,102343.96875
2492,182252.71875
2493,136061.296875
2494,175781.796875
2495,102945.8203125
2496,228603.625
2497,163055.046875
2498,112213.9453125
2499,106321.0625
2500,126235.25
2501,128869.1640625
2502,127482.5234375
2503,87814.015625
2504,206233.265625
2505,220348.171875
2506,285472.15625
2507,321498.28125
2508,278087.625
2509,212076.890625
2510,248653.375
2511,185667.328125
2512,215645.109375
2513,219663.21875
2514,290508.28125
2515,123215.421875
2516,143495.453125
2517,128237.625
2518,127860.4375
2519,243304.265625
2520,211266.15625
2521,193113.859375
2522,223152.34375
2523,126402.4765625
2524,139941.03125
2525,133425.375
2526,114754.0703125
2527,115034.8125
2528,129895.6640625
2529,123383.8515625
2530,118119.109375
2531,231610.890625
2532,222818.578125
2533,206053.109375
2534,245652.203125
2535,337249.9375
2536,244314.359375
2537,252058.234375
2538,183830.265625
2539,170379.046875
2540,174323.40625
2541,186476.1875
2542,167938.375
2543,119226.6953125
2544,129620.359375
2545,126957.2890625
2546,150500.921875
2547,135868.890625
2548,162238.140625
2549,132458.796875
2550,597349.125
2551,127157.28125
2552,133811.390625
2553,67247.1015625
2554,99371.921875
2555,130095.4140625
2556,88790.328125
2557,86451.6796875
2558,149075.5625
2559,146159.4375
2560,121637.4921875
2561,142232.25
2562,163929.390625
2563,123070.5859375
2564,174870.59375
2565,159854.84375
2566,167825.078125
2567,123059.296875
2568,211756.75
2569,200573.21875
2570,105844.203125
2571,198016.390625
2572,180690.734375
2573,252215.53125
2574,347788.78125
2575,128738.5546875
2576,151038.265625
2577,124062.8359375
2578,101688.625
2579,80303.5078125
2580,116075.4765625
2581,118682.5703125
2582,115929.7890625
2583,297389.34375
2584,169385.65625
2585,168196.671875
2586,172857.671875
2587,192979.0625
2588,158677.28125
2589,152764.703125
2590,208013.875
2591,218524.078125
2592,212120.265625
2593,266030.15625
2594,184933.84375
2595,235984.046875
2596,322649.375
2597,193917.75
2598,265735.28125
2599,311161.25
2600,165780.34375
2601,130215.6328125
2602,76007.21875
2603,86152.609375
2604,89692.0234375
2605,80068.3046875
2606,133098.265625
2607,175717.59375
2608,192466.4375
2609,163027.6875
2610,126643.6953125
2611,132167.984375
2612,142873.09375
2613,110735.796875
2614,103270.171875
2615,145684.8125
2616,149309.0
2617,139744.046875
2618,152652.71875
2619,202035.328125
2620,188957.5625
2621,195606.53125
2622,211805.078125
2623,274350.71875
2624,285035.0625
2625,312868.4375
2626,168077.96875
2627,176551.15625
2628,397012.21875
2629,577528.6875
2630,389813.9375
2631,472416.28125
2632,416994.8125
2633,345596.65625
2634,376216.71875
2635,138253.140625
2636,203778.0625
2637,155152.8125
2638,296976.3125
2639,169952.6875
2640,153617.828125
2641,115959.8828125
2642,184031.109375
2643,109980.5078125
2644,121444.15625
2645,102290.1953125
2646,94675.2734375
2647,97076.4765625
2648,128754.65625
2649,139034.234375
2650,141026.828125
2651,146926.53125
2652,460690.375
2653,226584.40625
2654,238846.515625
2655,342027.03125
2656,317574.53125
2657,348253.125
2658,338719.6875
2659,330041.84375
2660,335898.46875
2661,332675.8125
2662,310882.78125
2663,267106.90625
2664,278793.03125
2665,349160.28125
2666,329969.28125
2667,168406.453125
2668,184798.234375
2669,171021.5
2670,310756.28125
2671,183747.15625
2672,184360.796875
2673,207941.625
2674,220592.5
2675,135586.71875
2676,181625.59375
2677,184164.453125
2678,259693.171875
2679,244791.875
2680,291649.09375
2681,464732.65625
2682,330060.15625
2683,580971.8125
2684,303964.09375
2685,361466.0
2686,265353.78125
2687,280034.28125
2688,241709.0625
2689,208464.484375
2690,423629.21875
2691,198018.828125
2692,139636.796875
2693,184408.734375
2694,137023.140625
2695,198801.390625
2696,190123.78125
2697,189789.15625
2698,217122.328125
2699,177931.0
2700,165867.296875
2701,119904.0
2702,122782.3671875
2703,136750.609375
2704,156339.453125
2705,125756.6171875
2706,129135.84375
2707,125322.859375
2708,141678.796875
2709,126945.3984375
2710,126879.5859375
2711,274215.5
2712,353124.75
2713,147738.3125
2714,131551.8125
2715,178908.0
2716,131620.734375
2717,194160.84375
2718,246357.671875
2719,159053.0625
2720,171629.84375
2721,129568.4453125
2722,161357.25
2723,130375.609375
2724,122522.8984375
2725,143905.5625
2726,145169.640625
2727,168818.0625
2728,185442.28125
2729,145527.9375
2730,146312.140625
2731,116122.4765625
2732,128775.453125
2733,164174.109375
2734,150796.5625
2735,123532.703125
2736,168813.40625
2737,130508.1015625
2738,126364.859375
2739,159802.15625
2740,138564.171875
2741,151490.765625
2742,158306.140625
2743,149510.640625
2744,155190.703125
2745,133067.453125
2746,133125.015625
2747,151588.53125
2748,139795.15625
2749,134386.6875
2750,134497.515625
2751,133216.203125
2752,227521.765625
2753,133311.84375
2754,186264.015625
2755,128501.0859375
2756,91418.6484375
2757,51876.73828125
2758,80508.703125
2759,141196.765625
2760,140921.265625
2761,156914.3125
2762,160016.828125
2763,219155.359375
2764,169669.171875
2765,247186.171875
2766,128743.1796875
2767,93048.734375
2768,133176.984375
2769,137845.75
2770,158321.671875
2771,128899.6484375
2772,134871.546875
2773,153838.796875
2774,139176.9375
2775,121851.21875
2776,141041.34375
2777,149360.78125
2778,126019.2421875
2779,108411.6484375
2780,90304.953125
2781,104314.640625
2782,105709.6796875
2783,113108.515625
2784,126494.6875
2785,142182.875
2786,81689.078125
2787,124829.2421875
2788,77422.2421875
2789,208176.796875
2790,98572.0234375
2791,121115.15625
2792,76197.09375
2793,190467.453125
2794,110057.7421875
2795,135022.203125
2796,105427.9453125
2797,201645.046875
2798,125763.8984375
2799,124652.6640625
2800,72808.4296875
2801,111105.7734375
2802,137759.15625
2803,168927.640625
2804,173842.59375
2805,100089.4609375
2806,67295.2265625
2807,157092.828125
2808,151806.171875
2809,141121.6875
2810,139275.953125
2811,157894.21875
2812,134720.875
2813,131532.5
2814,141036.234375
2815,101075.5703125
2816,262176.96875
2817,164512.0625
2818,129529.296875
2819,163287.15625
2820,138965.234375
2821,106569.453125
2822,208539.15625
2823,270337.125
2824,162985.390625
2825,155157.546875
2826,138109.015625
2827,144436.046875
2828,243239.65625
2829,177251.875
2830,223268.03125
2831,191564.671875
2832,210811.375
2833,282864.53125
2834,204034.828125
2835,215690.1875
2836,186533.296875
2837,136553.484375
2838,141073.390625
2839,184957.203125
2840,194288.65625
2841,198266.625
2842,213261.203125
2843,153636.984375
2844,166348.171875
2845,130393.28125
2846,210096.453125
2847,202589.0625
2848,216210.890625
2849,217845.203125
2850,268338.53125
2851,237656.65625
2852,210789.359375
2853,241143.4375
2854,121392.7734375
2855,192074.09375
2856,197563.359375
2857,188478.140625
2858,175852.78125
2859,115610.9609375
2860,130285.015625
2861,149658.515625
2862,181957.078125
2863,112452.5859375
2864,262972.21875
2865,124523.921875
2866,136259.078125
2867,109422.6484375
2868,90983.75
2869,110165.4140625
2870,137440.671875
2871,87037.4921875
2872,39905.89453125
2873,95894.796875
2874,118536.8671875
2875,98670.2265625
2876,142979.71875
2877,142132.296875
2878,156155.671875
2879,134594.21875
2880,95896.671875
2881,175921.65625
2882,187028.515625
2883,188001.609375
2884,202292.125
2885,229714.203125
2886,205514.171875
2887,92856.8359375
2888,124457.203125
2889,54115.26953125
2890,90226.0234375
2891,150374.4375
2892,55173.94921875
2893,100087.953125
2894,57653.58203125
2895,324794.875
2896,271953.375
2897,198867.109375
2898,151734.46875
2899,224541.25
2900,157694.53125
2901,232112.625
2902,183235.546875
2903,317691.5625
2904,332559.1875
2905,157028.125
2906,199861.359375
2907,106148.796875
2908,118957.6015625
2909,128743.96875
2910,83234.7890625
2911,77015.3984375
2912,168640.078125
2913,85365.3046875
2914,77994.140625
2915,85646.75
2916,79388.9375
2917,152009.0625
2918,107304.609375
2919,222023.484375
